No.;NIT;RAZON SOCIAL;SUPERVISOR;REGIÓN;DEPARTAMENTO DOMICILIO;CIUDAD DOMICILIO;CIIU;MACROSECTOR;"INGRESOS OPERACIONALES
2018*";GANANCIA (PERDIDA) 2018;TOTAL ACTIVOS 2018;TOTAL PASIVOS 2018;TOTAL PATRIMONIO 2018;"INGRESOS OPERACIONALES
2017*";GANANCIA (PERDIDA) 2017;TOTAL ACTIVOS 2017;TOTAL PASIVOS 2017;TOTAL PATRIMONIO 2017;GRUPO EN NIIF
76;811007601;EMI ANTIOQUIA;SUPERSALUD;Antioquia;ANTIOQUIA;MEDELLIN;Q8699- Otras actividades de atencion de la salud humana;SERVICIOS;19167661447;3072776759;10496598413;2180399657;8316198756;17916253601;2846937168;11004333401;$ 3302916258;7701417144;NIIF PLENAS-GRUPO 1
77;800173155;PRABYC  INGENIEROS  SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;F4111 - Construcción de edificios residenciales;CONSTRUCCIÓN;2139557650;52662620;7326959230;5771761240;1555197990;4717462880;291517680;5870938020;$ 4368487620;1502450400;NIIF PLENAS-GRUPO 1
78;800096040;COMESTIBLES ALDOR SAS;SUPERSOCIEDADES;Costa Pacífica;VALLE;YUMBO-VALLE;C1082 - Elaboración de cacao, chocolate y productos de confitería;MANUFACTURA;2073597340;35689560;1951629930;1308516540;643113390;2017300840;30308700;1781020810;$ 1239184880;541835930;NIIF PLENAS-GRUPO 1
79;830035246;Dell Colombia INC;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4741 - Comercio al por menor de computadores, equipos periféricos, programas de informática y equipos de telecomunicaciones en establecimientos especializados;COMERCIO;3833971130;34467080;2771056410;2672983360;98073050;2722228330;-13478810;1727901750;$ 1676339200;51562550;NIIF PLENAS-GRUPO 1
80;817002510;CARVAJAL PULPA Y PAPEL ZONA FRANCA PERMANENTE ESPECIAL;SUPERSOCIEDADES;Costa Pacífica;CAUCA;CALOTO-CAUCA;C1709 - Fabricación de otros artículos de papel y cartón;MANUFACTURA;2963843670;406605320;1070755260;263141660;807613600;2815428220;311991450;907993810;$ 232098410;675895400;NIIF PLENAS-GRUPO 1
81;832006599;CSS CONSTRUCTORES SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;CHIA-CUNDINAMARCA;F4210 - Construcción de carreteras y vías de ferrocarril;CONSTRUCCIÓN;5794154960;1477854440;20323564640;6744816890;13578747750;4560104900;936486350;16962520120;$ 6498743140;10463776980;NIIF PLENAS-GRUPO 1
82;900199343;AMERICAS STYRENICS DE COLOMBIA LTDA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2013 - Fabricación de plásticos en formas primarias;MANUFACTURA;3970376020;107431480;2092584230;569088910;1523495320;3803616370;162122370;2075781970;$ 307274980;1768506990;NIIF PLENAS-GRUPO 1
83;890900115;A LAUMAYER Y COMPAÑIA EXPORTADORES DE CAFE S.A.S.;SUPERSOCIEDADES;Antioquia;;MEDELLIN-ANTIOQUIA;"G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos";COMERCIO;1535513840;8521940;603535380;469269110;134266270;1957059550;-1518010;636761450;$ 511178290;125583160;NIIF PLENAS-GRUPO 1
84;860533413;IRCC S.A.S INDUSTRIA DE RESTAURANTES CASUALES S.A.S;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;I5611 - Expendio a la mesa de comidas preparadas;SERVICIOS;3906320610;-56266740;1984467710;1772546540;211921170;3633303560;-86557410;1951613350;$ 1683728960;267884390;NIIF PLENAS-GRUPO 1
85;817001644;GENFAR SA;SUPERSOCIEDADES;Costa Pacífica;CAUCA;VILLA-RICA-CAUCA;C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico;MANUFACTURA;3915562610;-406443680;2913730840;1758041600;1155689240;3946350530;202156180;3646866060;$ 2084733140;1562132920;NIIF PLENAS-GRUPO 1
86;817003055;TECNOFAR TQ S.A.S.;SUPERSOCIEDADES;Costa Pacífica;CAUCA;SANTANDER-DE-QUILICHAO-CAUCA;C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico;MANUFACTURA;2821043570;882704680;3747906120;571117400;3176788720;2225907740;753124790;2458044360;$ 640423600;1817620760;NIIF PLENAS-GRUPO 1
87;860031606;DIANA CORPORACION SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1051 - Elaboración de productos de molinería;MANUFACTURA;10805453660;6996880;6558470520;5205197930;1353272590;10472280340;-69944010;6020019360;$ 4804202840;1215816520;NIIF PLENAS-GRUPO 1
88;891301549;NUTRIENTES AVICOLAS SA;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;A0145 - Cría de aves de corral;AGROPECUARIO;1609172230;20462370;1693000860;1177089810;515911050;1567333850;17853580;1449194690;$ 993337990;455856700;NIIF PLENAS-GRUPO 1
89;860509514;AUTOGERMANA S.A.S;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;6149081630;152026830;4593183900;3746955960;846227940;4886691780;93709830;4208601040;$ 3349883600;858717440;NIIF PLENAS-GRUPO 1
90;830043084;C I CARBOCOQUE S A;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1910 - Fabricación de productos de hornos de coque;MANUFACTURA;3990618180;411095790;2099077690;1447970040;651107650;2941192860;342679800;1833118690;$ 1449906840;383211850;NIIF PLENAS-GRUPO 1
91;860025639;MITSUBISHI ELECTRIC DE COLOMBIA LTDA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;F4329 - Otras instalaciones especializadas;CONSTRUCCIÓN;1912910320;187793330;2071358940;880383000;1190975940;2050397020;161427590;1467916840;$ 850319190;617597650;NIIF PLENAS-GRUPO 1
92;800251440;E.P.S. SANITAS S.A.;SUPERSALUD;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;O8430- Actividades de planes de seguridad social de afiliacion obligatoria;SERVICIOS;3,39085E+11;3126143103;1,24588E+11;1,03176E+11;21411780678;2,68385E+11;-330004781;88956144432;$ 73870336164;15085808268;NIIF PLENAS-GRUPO 1
93;890900285;COMPAÑIA DE EMPAQUES S A;SUPERFINANCIERA;Antioquia;ANTIOQUIA;ITAGUI-ANTIOQUIA;C1392 - Confeccion de articulos con materiales textiles, excepto prendas de vestir;MANUFACTURA;2105470880;110525840;4119091140;1752873120;2366218020;1953055850;91556100;3738263510;$ 1615559410;2122704100;NIIF PLENAS-GRUPO 1
94;890901672;CRYSTAL S.A.S.;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;SABANETA-ANTIOQUIA;C1410 - Confección de prendas de vestir, excepto prendas de piel;MANUFACTURA;7280540270;76942010;6778266760;4108467320;2669799440;6867497500;-38101400;6809699690;$ 4143642260;2666057430;NIIF PLENAS-GRUPO 1
95;860006282;HB ESTRUCTURAS METALICAS S.A.S;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;F4290 - Construcción de otras obras de ingeniería civil;CONSTRUCCIÓN;1940352720;41205880;4466173220;2056318940;2409854280;1444286150;52795070;3997745690;$ 1633542010;2364203680;NIIF PLENAS-GRUPO 1
96;890900608;ALMACENES EXITO S A;SUPERFINANCIERA;Antioquia;ANTIOQUIA;ENVIGADO-ANTIOQUIA;G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco;COMERCIO;1,14445E+11;2794030000;1,56633E+11;80136090000;76497400000;1,12509E+11;2177130000;1,59627E+11;$ 81231340000;78395680000;NIIF PLENAS-GRUPO 1
97;890300431;CABLES DE ENERGIA Y DE TELECOMUNICACIONES S.A.;SUPERSOCIEDADES;Costa Pacífica;VALLE;YUMBO-VALLE;C2731 - Fabricación de hilos y cables eléctricos y de fibra óptica;MANUFACTURA;7446520680;-132140050;6459950840;4813833670;1646117170;6702571700;-94940010;6063207220;$ 4416465700;1646741520;NIIF PLENAS-GRUPO 1
98;890300292;Laboratorios Baxter S.A.;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico;MANUFACTURA;5885503930;765147160;7791705220;1909920870;5881784350;5519795970;518100620;8055803910;$ 2119166710;5936637200;NIIF PLENAS-GRUPO 1
99;860530547;MULTIDIMENSIONALES SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2229 - Fabricación de artículos de plástico n.c.p.;MANUFACTURA;3587466040;-2473050;3394792400;99;247208660;3550958280;-220671860;3534547550;$ 3284865840;249681710;NIIF PLENAS-GRUPO 1
100;890922323;AUTOMONTAÑA S.A.S.;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;1581724850;17603060;367394080;314842270;52551810;1356034030;4054880;418582150;$ 383633400;34948750;NIIF PYMES-GRUPO 2
101;817000680;"""FAMILIA DEL PACIFICO S.A.S """;SUPERSOCIEDADES;Costa Pacífica;CAUCA;GUACHENE-CAUCA;C1709 - Fabricación de otros artículos de papel y cartón;MANUFACTURA;6068514330;1296859430;4336402700;1158821770;3177580930;6025753620;1499877780;4577046390;$ 1231455320;3345591070;NIIF PLENAS-GRUPO 1
102;860000996;RACAFE & CIA SCA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1061 - Trilla de café;MANUFACTURA;8050451800;64030140;3289180120;2256456760;1032723360;8544636140;28726100;3915892270;$ 2863238890;1052653380;NIIF PLENAS-GRUPO 1
103;830022462;ORICA COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2012 - Fabricación de abonos y compuestos inorgánicos nitrogenados;MANUFACTURA;1717515280;108920360;1212163090;599133480;613029610;1529027640;94522610;946480020;$ 278650230;667829790;NIIF PLENAS-GRUPO 1
104;860030380;DHL GLOBAL FORWARDING COLOMBIA S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;H5229 - Otras actividades complementarias al transporte;SERVICIOS;2488038690;30679070;835829850;423213830;412616020;2531467020;-6204990;853613690;$ 469738440;383875250;NIIF PLENAS-GRUPO 1
105;900192711;CONSTRUCTORA CAPITAL BOGOTA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;F4111 - Construcción de edificios residenciales;CONSTRUCCIÓN;4190291050;414987190;10944372810;8287132140;2657240670;3459876640;331043270;8467367120;$ 6090245320;2377121800;NIIF PLENAS-GRUPO 1
106;891000324;GASEOSAS DE CORDOBA S.A.S;SUPERSOCIEDADES;Costa Atlántica;CORDOBA;MONTERIA-CORDOBA;C1104 - Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas;MANUFACTURA;4124984110;218234080;4245104020;1221663200;3023440820;3958021300;128016940;3961840120;$ 718516390;3243323730;NIIF PLENAS-GRUPO 1
107;860000452;MANUFACTURAS ELIOT SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1410 - Confección de prendas de vestir, excepto prendas de piel;MANUFACTURA;6907782340;-185317440;8079628930;4860442870;3219186060;6478505500;32780410;8086554290;$ 4463700890;3622853400;NIIF PLENAS-GRUPO 1
108;800057310;NEC DE COLOMBIA SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática;COMERCIO;1697367240;20543860;1920197490;1861374300;58823190;1693658760;-365726160;1708170080;$ 1646089270;62080810;NIIF PLENAS-GRUPO 1
109;900531210;Cenit Transporte y Logística de Hidrocarburos S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;H4930 - Transporte por tuberías;SERVICIOS;67157029150;35757526870;1,66649E+11;17769646350;1,48879E+11;57803393540;29862738300;1,55145E+11;$ 14418650910;1,40727E+11;NIIF PLENAS-GRUPO 1
110;900112515;REFINERIA DE CARTAGENA S.A.S.;SUPERSOCIEDADES;Costa Atlántica;BOLIVAR;CARTAGENA-BOLIVAR;C1921 - Fabricación de productos de la refinación del petróleo;MANUFACTURA;1,29194E+11;-8024497160;2,78818E+11;91215435020;1,87603E+11;91503394750;480946640;2,67796E+11;$ 86123631100;1,81673E+11;NIIF PLENAS-GRUPO 1
111;800200598;PRODESA Y CIA S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;F4111 - Construcción de edificios residenciales;CONSTRUCCIÓN;2717786050;125062250;5509691430;4504764280;1004927150;2718415170;186044340;5374238230;$ 4484517890;889720340;NIIF PLENAS-GRUPO 1
112;900351736;DREAM REST COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;MOSQUERA-CUNDINAMARCA;C3120 - Fabricación de colchones y somieres;MANUFACTURA;1438692530;69790750;1258789720;868821960;389967760;907403100;29367770;618217950;$ 423299470;194918480;NIIF PYMES-GRUPO 2
113;800215065;COORDINADORA DE SERVICIOS DE PARQUE CEMENTERIO S.A.S. COORSERPARK S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;S9603 - Pompas fúnebres y actividades relacionadas;SERVICIOS;1467837180;24845720;444376150;284021950;160354200;1257273890;8260840;362366720;$ 241667200;120699520;NIIF PYMES-GRUPO 2
114;817002676;PAPELES DEL CAUCA S.A.;SUPERSOCIEDADES;Costa Pacífica;CAUCA;PUERTO-TEJADA-CAUCA;C1709 - Fabricación de otros artículos de papel y cartón;MANUFACTURA;3476583450;181802660;3751856300;1014275330;2737580970;2933234810;152317410;4100643480;$ 1346864930;2753778550;NIIF PLENAS-GRUPO 1
115;900585053;TRAFIGURA ENERGY COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos;COMERCIO;5597824400;-7286040;4222040620;4180396210;41644410;3962470380;13898600;2029347040;$ 1980416590;48930450;NIIF PYMES-GRUPO 2
116;860002541;CLINICA DE MARLY S A;SUPERFINANCIERA;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;Q8610 - Actividades de hospitales y clinicas, con internacion;SERVICIOS;1857228670;228785180;3586696480;1115235340;2471461140;1704686190;199343290;3298418560;$ 1026734680;2271683880;NIIF PLENAS-GRUPO 1
117;900226684;C.I BULK TRADING SUR AMERICA S.A.S;SUPERSOCIEDADES;Centro - Oriente;NORTE DE SANTANDER;CUCUTA-NORTE DE SANTANDER;G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos;COMERCIO;2835888670;14793190;1031013730;1055963920;-24950190;1860453470;605310;758808620;$ 798552000;-39743380;NIIF PLENAS-GRUPO 1
118;860058975;NEXARTE SERVICIOS TEMPORALES S A;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;N7820 - Actividades de agencias de empleo temporal;SERVICIOS;2038328280;-4173030;375087660;272519150;102568510;1812856420;2910800;318825940;$ 219346680;99479260;NIIF PYMES-GRUPO 2
119;830095213;ORGANIZACIÓN TERPEL S.A.;SUPERFINANCIERA;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos;COMERCIO;1,48794E+11;1337413500;54880956860;35254984610;19625972250;1,24933E+11;1952812070;38634751480;$ 21862121180;16772630300;NIIF PLENAS-GRUPO 1
120;900047822;PETROBRAS COLOMBIA COMBUSTIBLES S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos;COMERCIO;9340786440;49287760;1751007840;621447550;1129560290;8080985270;35516380;1536957410;$ 456684880;1080272530;NIIF PLENAS-GRUPO 1
121;900677748;Unilever Colombia SCC S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador";MANUFACTURA;9504817110;99153380;6066759110;5334489850;732269260;7194381690;13131320;4177070520;$ 3543954640;633115880;NIIF PLENAS-GRUPO 1
122;830037248;CODENSA S.A. E.S.P.;SUPERSERVICIOS;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;D3514 - Comercializacion de energia electrica;SERVICIOS;50598086680;6086408490;68246651490;40568277950;;45415717780;6234859510;61841857490;$ 35353670440;26488187050;NIIF PLENAS-GRUPO 1
123;860000656;HMV INGENIEROS LTDA;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;M7110 - Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica;SERVICIOS;1758493390;40737020;1901622950;1036766440;864856510;2054233520;102513890;1995541240;$ 1166902310;828638930;NIIF PLENAS-GRUPO 1
124;891300513;INGENIO PICHICHI S.A.;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;C1071 - Elaboración y refinación de azúcar;MANUFACTURA;2292619760;-122226790;5338102660;2173756920;3164345740;2609346740;90694860;3575520460;$ 1820664630;1754855830;NIIF PLENAS-GRUPO 1
125;890905627;CASA BRITANICA SA;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;2691247580;14046560;1266655330;576740980;689914350;2735004020;13010300;1357296930;$ 681429130;675867800;NIIF PYMES-GRUPO 2
126;860002536;COMPAÑIA COLOMBIANA DE CERAMICA S.A.S;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2393 - Fabricación de otros productos de cerámica y porcelana;MANUFACTURA;10899898180;-491121770;12991524940;8055781560;4935743380;10792459330;46058130;12555959070;$ 7330201540;5225757530;NIIF PLENAS-GRUPO 1
127;860515770;ESTRELLA INTERNATIONAL ENERGY SERVICES SUCURSAL COLOMBIA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural;MINERO-HIDROCARBUROS;1852642170;-114967360;5299362810;2628177310;2671185500;1460982770;-509220680;2159139010;$ 1621942280;537196730;NIIF PLENAS-GRUPO 1
128;860066942;COMPENSAR;SUPERSALUD;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;M7010- Actividades de administración empresarial;SERVICIOS;2,52178E+11;2368043468;1,1738E+11;60387291431;5699262966;2,16002E+11;20146288434;9057326261;$ 47903410094;42669852516;NIIF PLENAS-GRUPO 1
129;800229035;TECNOGLASS S.A.S.;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;C2310 - Fabricación de vidrio y productos de vidrio;MANUFACTURA;5638919780;-95433110;7485623520;6061244180;1424379340;4836505600;-44979070;6945927200;$ 5343080150;1602847050;NIIF PLENAS-GRUPO 1
130;860013951;G4S SECURESOLUTIONS COLOMBIA SA;SUPERVIGILANCIA;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;N8010 - Actividades de seguridad privada;SERVICIOS;25661921646;524197408;8167080166;3553986306;461309386;2643401470;83740830;846861230;$ 437791650;409069580;NIIF PLENAS-GRUPO 1
131;891400378;PAPELES NACIONALES S.A.;SUPERSOCIEDADES;Eje Cafetero;RISARALDA;;;MANUFACTURA;4191856630;-20552690;4971435220;2922083330;2049351890;4171910440;67913840;4382251610;$ 2644558570;1737693040;NIIF PLENAS-GRUPO 1
132;800019615;SYMRISE LTDA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2029 - Fabricación de otros productos químicos n.c.p.;MANUFACTURA;1355329180;188802330;1267748320;287741700;980006620;1244478540;183646080;1162131000;$ 322652410;839478590;NIIF PLENAS-GRUPO 1
133;860002554;PRIMAX COLOMBIA S.A;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos;COMERCIO;59065080470;1260697450;13849631750;10099424750;3750207000;54624967660;261209100;11722645150;$ 9198715590;2523929560;NIIF PLENAS-GRUPO 1
134;890911431;CONINSA RAMON H S.A;SUPERSUCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;F4290 - Construcción de otras obras de ingeniería civil;CONSTRUCCIÓN;2268320960;123415130;5327060760;3515326250;1811734510;2054083990;111461890;4646102750;$ 2935282240;1710820510;NIIF PLENAS-GRUPO 1
135;900386417;IDEMIA COLOMBIA SAS;SUPERSOCIEDADES;Costa Pacífica;VALLE;YUMBO-VALLE;C1811 - Actividades de impresión;MANUFACTURA;1558498720;239055780;1485328830;608262950;877065880;1239842330;116453160;1146872620;$ 397702530;749170090;NIIF PLENAS-GRUPO 1
136;800204462;EQUIRENT S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;N7710 - Alquiler y arrendamiento de vehículos automotores;SERVICIOS;1978490900;418874540;5740444740;3678012610;2062432130;1660011910;206093490;3978516230;$ 2482172120;1496344110;NIIF PLENAS-GRUPO 1
137;890900050;GRUPO NUTRESA S.A;SUPERFINANCIERA;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;K6613 - Otras actividades relacionadas con el mercado de valores;MANUFACTURA;9765960000;5101610000;84833530000;857630000;83975900000;8183210000;4302790000;91068600000;$ 962090000;90106510000;NIIF PLENAS-GRUPO 1
138;815002936;CRISTAR S.A.S;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;ENVIGADO-ANTIOQUIA;C2310 - Fabricación de vidrio y productos de vidrio;MANUFACTURA;1925934060;306458940;2769317010;670877620;2098439390;1907837210;325960040;2735914930;$ 624463280;2111451650;NIIF PLENAS-GRUPO 1
139;890301291;ELI LILLY INTERAMERICANA INC;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador;COMERCIO;3077511010;238717050;2467509010;355455080;2112053930;2916734730;146487530;2618636690;$ 773680420;1844956270;NIIF PLENAS-GRUPO 1
140;860005080;THOMAS GREG & SONS DE COLOMBIA  S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1811 - Actividades de impresión;MANUFACTURA;1363599070;27312970;1576381080;996514500;579866580;1147870570;48289440;1548184420;$ 980078040;568106380;NIIF PLENAS-GRUPO 1
141;900818921;KOPPS COMMERCIAL S A S;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4632 - Comercio al por mayor de bebidas y tabaco;COMERCIO;46802380040;1943457140;28087832410;25114064970;2973767440;955760640;303861160;1227579920;$ 197269620;1030310300;NIIF PYMES-GRUPO 2
142;830013774;INDRA COLOMBIA LTDA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas);SERVICIOS;1743089480;100947330;1316080490;756985860;559094630;1399608110;72893560;996213730;$ 538066420;458147310;NIIF PLENAS-GRUPO 1
